Date,Employee ID,Employee Name,Role,Department,Entity,Seniority Level,Headcount,Base Salary,Bonus,Total Compensation,Attrition Flag,New Hire Flag,Budgeted Salary,Budgeted Headcount
2021-01-01,EMP01601,Employee_1601,UX Researcher,BI & Analytics,Tapstorm SG,Mid,1,3740.26,301.14,4041.4,0,0,4111.69488115249,1
2021-01-01,EMP01602,Employee_1602,Localization Lead,BI & Analytics,Tapstorm SG,Senior,1,2695.77,356.1,3051.87,0,0,2579.3550710703084,1
2021-01-01,EMP01603,Employee_1603,Backend Engineer,BI & Analytics,Tapstorm SG,Mid,1,3103.96,534.47,3638.4300000000003,0,0,3270.364260073136,1
2021-01-01,EMP01604,Employee_1604,Localization Lead,BI & Analytics,Tapstorm SG,Senior,1,2550.64,637.41,3188.0499999999997,0,0,2673.067754449823,1
2021-01-01,EMP01605,Employee_1605,Support Agent,BI & Analytics,Tapstorm SG,Mid,1,2440.01,222.67,2662.6800000000003,0,0,2358.084990551531,1
2021-01-01,EMP01606,Employee_1606,Localization Lead,Infrastructure,Tapstorm SG,Junior,1,3043.81,426.62,3470.43,0,0,3074.763519079336,1
2021-01-01,EMP01607,Employee_1607,Backend Engineer,Infrastructure,Tapstorm SG,Senior,1,3321.12,489.69,3810.81,0,0,3390.013422828308,1
2021-01-01,EMP01608,Employee_1608,Support Agent,Infrastructure,Tapstorm SG,Junior,1,2784.05,488.87,3272.92,0,0,2771.1634932101024,1
2021-01-01,EMP01609,Employee_1609,Localization Lead,Infrastructure,Tapstorm SG,Senior,1,3216.31,622.29,3838.6,0,0,3209.5491386235176,1
2021-01-01,EMP01610,Employee_1610,Support Agent,Infrastructure,Tapstorm SG,Senior,1,3166.27,723.99,3890.26,0,0,3315.6034657838145,0
2021-01-01,EMP01611,Employee_1611,LiveOps Analyst,Infrastructure,Tapstorm SG,Junior,1,5131.56,935.95,6067.51,1,1,4943.864089241927,1
2021-01-01,EMP01612,Employee_1612,UX Researcher,Infrastructure,Tapstorm SG,Mid,1,4063.93,552.68,4616.61,1,0,3894.1001118879885,1
2021-01-01,EMP01613,Employee_1613,LiveOps Analyst,R&D,TapForge CN,Mid,1,2974.64,406.97,3381.6099999999997,0,1,2879.417311985124,1
2021-01-01,EMP01614,Employee_1614,UX Researcher,R&D,TapForge CN,Mid,1,4203.48,998.16,5201.639999999999,0,0,4221.201119870994,1
2021-01-01,EMP01615,Employee_1615,Game Designer,R&D,TapForge CN,Mid,1,4013.61,682.78,4696.39,0,0,3909.4009426969596,1
2021-01-01,EMP01616,Employee_1616,UX Researcher,R&D,TapForge CN,Senior,1,5231.95,850.42,6082.37,0,0,5168.156308640895,1
2021-01-01,EMP01617,Employee_1617,Localization Lead,Human Resources,TapForge CN,Mid,1,3120.16,575.86,3696.02,0,0,3252.939700755552,1
2021-01-01,EMP01618,Employee_1618,LiveOps Analyst,Human Resources,TapForge CN,Junior,1,3618.64,865.47,4484.11,0,0,3852.1218059241446,0
2021-01-01,EMP01619,Employee_1619,Backend Engineer,Human Resources,TapForge CN,Lead,1,3296.8,187.46,3484.26,0,0,3555.5943047728747,1
2021-01-01,EMP01620,Employee_1620,Localization Lead,Human Resources,TapForge CN,Junior,1,3552.54,443.96,3996.5,0,0,3798.703700083247,1
2021-01-01,EMP01621,Employee_1621,Localization Lead,Human Resources,TapForge CN,Mid,1,3708.63,472.89,4181.52,0,0,3699.5597448285603,1
2021-01-01,EMP01622,Employee_1622,Localization Lead,Human Resources,TapForge CN,Mid,1,1962.33,153.1,2115.43,0,0,2156.9176802623488,1
2021-01-01,EMP01623,Employee_1623,Localization Lead,Human Resources,TapForge CN,Lead,1,4058.92,534.84,4593.76,0,0,3880.3340064885615,1
2021-01-01,EMP01624,Employee_1624,LiveOps Analyst,Marketing,TapForge CN,Lead,1,4256.63,711.8,4968.43,0,0,4074.754997224666,1
2021-01-01,EMP01625,Employee_1625,Backend Engineer,Marketing,TapForge CN,Junior,1,4525.47,748.14,5273.610000000001,0,0,4491.953922933676,1
2021-01-01,EMP01626,Employee_1626,Localization Lead,Marketing,TapForge CN,Senior,1,4384.64,260.45,4645.09,0,0,4764.6172509237595,0
2021-01-01,EMP01627,Employee_1627,Support Agent,Marketing,TapForge CN,Senior,1,3071.99,168.46,3240.45,0,0,3202.073857398327,1
2021-01-01,EMP01628,Employee_1628,Game Designer,Marketing,TapForge CN,Mid,1,4209.18,881.79,5090.97,0,0,4596.145270265386,1
2021-01-01,EMP01629,Employee_1629,Support Agent,Marketing,TapForge CN,Lead,1,3729.83,344.55,4074.38,0,0,3817.354586185804,1
2021-01-01,EMP01630,Employee_1630,UX Researcher,Marketing,TapForge CN,Lead,1,4955.87,1134.54,6090.41,0,0,5089.601683889315,1
2021-01-01,EMP01631,Employee_1631,Support Agent,LiveOps,TapForge CN,Lead,1,2922.6,175.41,3098.0099999999998,1,0,3163.8127457131877,1
2021-01-01,EMP01632,Employee_1632,Support Agent,LiveOps,TapForge CN,Mid,1,3787.41,857.48,4644.889999999999,0,0,3665.9747926354075,1
2021-01-01,EMP01633,Employee_1633,UX Researcher,LiveOps,TapForge CN,Lead,1,4019.74,474.94,4494.679999999999,0,0,4098.319527748803,1
2021-01-01,EMP01634,Employee_1634,UX Researcher,LiveOps,TapForge CN,Senior,1,3661.06,453.99,4115.05,0,0,3915.5681083337167,1
2021-01-01,EMP01635,Employee_1635,Localization Lead,LiveOps,TapForge CN,Mid,1,3759.25,318.06,4077.31,0,0,3630.176175493068,1
2021-01-01,EMP01636,Employee_1636,Game Designer,LiveOps,TapForge CN,Lead,1,3797.85,534.11,4331.96,0,0,3872.765267209812,1
2021-01-01,EMP01637,Employee_1637,Game Designer,BI & Analytics,TapForge CN,Junior,1,1743.09,280.3,2023.3899999999999,0,0,1803.78538802499,1
2021-01-01,EMP01638,Employee_1638,Backend Engineer,BI & Analytics,TapForge CN,Lead,1,1928.51,115.6,2044.11,0,0,2083.068299633469,0
2021-01-01,EMP01639,Employee_1639,Localization Lead,H.R.,TapForge CN,Lead,1,3374.03,706.29,4080.32,0,0,3595.049565353042,1
2021-01-01,EMP01640,Employee_1640,Localization Lead,BI & Analytics,TapForge CN,Mid,1,4556.12,1087.56,5643.68,0,0,4477.987412371502,1
2021-01-01,EMP01641,Employee_1641,Game Designer,Infrastructure,TapForge CN,Lead,1,4162.39,489.24,4651.63,0,0,4004.940066058691,1
2021-01-01,EMP01642,Employee_1642,Support Agent,Infrastructure,TapForge CN,Lead,1,2893.32,360.3,3253.6200000000003,0,0,2860.0900085992967,1
2021-01-01,EMP01643,Employee_1643,Support Agent,Infrastructure,TapForge CN,Mid,1,2239.06,210.93,2449.99,0,0,2212.2278934287247,1
2021-01-01,EMP01644,Employee_1644,LiveOps Analyst,Infrastructure,TapForge CN,Junior,1,2050.0,190.06,2240.06,0,0,2191.186485150401,1
2021-01-01,EMP01645,Employee_1645,UX Researcher,R&D,WhaleCare PH,Junior,1,2507.55,245.49,2753.04,0,1,2459.2656121621117,1
2021-01-01,EMP01646,Employee_1646,Localization Lead,R&D,WhaleCare PH,Mid,1,5359.73,1194.34,6554.07,0,0,5746.496679533473,1
2021-01-01,EMP01647,Employee_1647,Backend Engineer,R&D,WhaleCare PH,Mid,1,3504.47,661.8,4166.2699999999995,0,0,3617.4017168177725,0
2021-01-01,EMP01648,Employee_1648,Localization Lead,R&D,WhaleCare PH,Senior,1,3413.12,729.93,4143.05,0,0,3603.3065448811726,1
2021-01-01,EMP01649,Employee_1649,LiveOps Analyst,R&D,WhaleCare PH,Senior,1,3648.07,221.62,3869.69,0,1,3571.5799242612347,1
2021-01-01,EMP01650,Employee_1650,Support Agent,R&D,WhaleCare PH,Lead,1,4226.61,610.03,4836.639999999999,0,0,4239.023389719581,1
2021-01-01,EMP01651,Employee_1651,LiveOps Analyst,Human Resources,WhaleCare PH,Mid,1,4765.1,581.26,5346.360000000001,0,0,4660.467129684826,1
2021-01-01,EMP01652,Employee_1652,Support Agent,Human Resources,WhaleCare PH,Lead,1,5106.37,1113.32,6219.69,0,0,5524.702540907521,1
2021-01-01,EMP01653,Employee_1653,UX Researcher,Human Resources,WhaleCare PH,Mid,1,3939.91,663.03,4602.94,0,0,4195.585477035319,1
2021-01-01,EMP01654,Employee_1654,Localization Lead,H.R.,WhaleCare PH,Lead,1,3227.21,217.89,3445.1,0,1,3254.746668072344,1
2021-01-01,EMP01655,Employee_1655,Localization Lead,Human Resources,WhaleCare PH,Senior,1,3629.61,265.93,3895.54,0,0,3919.3754306477017,1
2021-01-01,EMP01656,Employee_1656,Localization Lead,Human Resources,WhaleCare PH,Junior,1,3792.29,569.93,4362.22,0,0,4149.208240929134,1
2021-01-01,EMP01657,Employee_1657,Game Designer,Human Resources,WhaleCare PH,Junior,1,1668.37,363.8,2032.1699999999998,0,0,1620.6248386813402,1
2021-01-01,EMP01658,Employee_1658,Localization Lead,H.R.,WhaleCare PH,Senior,1,4780.88,1100.69,5881.57,0,0,4757.253153129157,1
2021-01-01,EMP01659,Employee_1659,Backend Engineer,Marketing,WhaleCare PH,Lead,1,4922.21,1084.05,6006.26,0,1,5297.250318214234,1
2021-01-01,EMP01660,Employee_1660,Support Agent,Marketing,WhaleCare PH,Junior,1,4349.97,294.93,4644.900000000001,0,0,4366.422092719518,1
2021-01-01,EMP01661,Employee_1661,UX Researcher,H.R.,WhaleCare PH,Lead,1,3323.61,788.23,4111.84,0,0,3561.738329123474,1
2021-01-01,EMP01662,Employee_1662,Localization Lead,Marketing,WhaleCare PH,Junior,1,3532.36,801.1,4333.46,0,0,3404.039624498166,1
2021-01-01,EMP01663,Employee_1663,Game Designer,H.R.,WhaleCare PH,Senior,1,2963.29,421.21,3384.5,0,0,2919.665450708083,1
2021-01-01,EMP01664,Employee_1664,Localization Lead,Marketing,WhaleCare PH,Junior,1,3893.86,713.95,4607.81,0,0,4048.6176253783306,1
2021-01-01,EMP01665,Employee_1665,Localization Lead,LiveOps,WhaleCare PH,Senior,1,3955.7,959.71,4915.41,0,0,3991.2954624751565,1
2021-01-01,EMP01666,Employee_1666,Support Agent,LiveOps,WhaleCare PH,Lead,1,3352.54,707.12,4059.66,0,0,3554.4422718383285,1
2021-01-01,EMP01667,Employee_1667,Support Agent,LiveOps,WhaleCare PH,Senior,1,3228.04,806.77,4034.81,0,1,3177.4171795721936,1
2021-01-01,EMP01668,Employee_1668,UX Researcher,LiveOps,WhaleCare PH,Junior,1,2872.57,154.96,3027.53,0,0,2774.267828669561,1
2021-01-01,EMP01669,Employee_1669,Game Designer,LiveOps,WhaleCare PH,Senior,1,3439.06,817.45,4256.51,1,0,3531.987547780877,1
2021-01-01,EMP01670,Employee_1670,Support Agent,LiveOps,WhaleCare PH,Lead,1,2577.71,624.21,3201.92,0,1,2494.7728919097103,1
2021-01-01,EMP01671,Employee_1671,LiveOps Analyst,LiveOps,WhaleCare PH,Senior,1,3853.66,906.07,4759.73,1,0,4041.3022886589997,0
2021-01-01,EMP01672,Employee_1672,Backend Engineer,BI & Analytics,WhaleCare PH,Lead,1,3845.03,677.61,4522.64,0,1,3830.275429327955,1
2021-01-01,EMP01673,Employee_1673,UX Researcher,BI & Analytics,WhaleCare PH,Mid,1,4632.29,428.49,5060.78,0,1,4771.045685681451,1
2021-01-01,EMP01674,Employee_1674,Backend Engineer,BI & Analytics,WhaleCare PH,Senior,1,4230.17,1040.97,5271.14,0,0,4329.914833838828,1
2021-01-01,EMP01675,Employee_1675,Localization Lead,BI & Analytics,WhaleCare PH,Junior,1,4952.37,936.84,5889.21,0,0,4767.565035726577,1
2021-01-01,EMP01676,Employee_1676,Localization Lead,H.R.,WhaleCare PH,Lead,1,2957.83,295.54,3253.37,0,0,3185.248794442178,1
2021-01-01,EMP01677,Employee_1677,LiveOps Analyst,Infrastructure,WhaleCare PH,Senior,1,3067.27,454.95,3522.22,0,0,3099.8101466204685,1
2021-01-01,EMP01678,Employee_1678,Game Designer,Infrastructure,WhaleCare PH,Mid,1,2727.58,633.91,3361.49,0,0,2960.602535500686,1
2021-01-01,EMP01679,Employee_1679,Game Designer,Infrastructure,WhaleCare PH,Lead,1,4844.71,327.97,5172.68,0,0,5017.990876977045,0
2021-01-01,EMP01680,Employee_1680,LiveOps Analyst,R&D,SummonStorm BR,Mid,1,3017.62,354.14,3371.7599999999998,0,0,2998.0114091211185,0
2021-01-01,EMP01681,Employee_1681,Support Agent,R&D,SummonStorm BR,Lead,1,3906.79,392.48,4299.27,0,0,3855.9764983394634,1
2021-01-01,EMP01682,Employee_1682,Game Designer,R&D,SummonStorm BR,Mid,1,3386.88,257.51,3644.3900000000003,0,0,3710.497047911586,0
2021-01-01,EMP01683,Employee_1683,Localization Lead,R&D,SummonStorm BR,Lead,1,3536.36,776.61,4312.97,0,0,3797.6601198757885,1
2021-01-01,EMP01684,Employee_1684,Backend Engineer,R&D,SummonStorm BR,Junior,1,3280.57,715.76,3996.33,0,0,3206.9064942435366,1
2021-01-01,EMP01685,Employee_1685,Support Agent,Human Resources,SummonStorm BR,Mid,1,3567.86,637.77,4205.63,0,0,3739.964545324744,0
2021-01-01,EMP01686,Employee_1686,Localization Lead,Human Resources,SummonStorm BR,Mid,1,3407.38,751.94,4159.32,0,0,3328.2031826559864,1
2021-01-01,EMP01687,Employee_1687,Backend Engineer,Human Resources,SummonStorm BR,Junior,1,2951.25,597.66,3548.91,0,1,3012.328142416039,1
2021-01-01,EMP01688,Employee_1688,UX Researcher,Human Resources,SummonStorm BR,Junior,1,2703.66,250.99,2954.6499999999996,0,0,2806.2074292650113,1
2021-01-01,EMP01689,Employee_1689,Backend Engineer,Human Resources,SummonStorm BR,Senior,1,5033.04,555.28,5588.32,0,0,4966.833145051263,1
2021-01-01,EMP01690,Employee_1690,LiveOps Analyst,Marketing,SummonStorm BR,Senior,1,3964.25,250.49,4214.74,0,0,4216.94430990998,1
2021-01-01,EMP01691,Employee_1691,Backend Engineer,Marketing,SummonStorm BR,Mid,1,5103.91,922.97,6026.88,0,0,5599.46313901997,1
2021-01-01,EMP01692,Employee_1692,Backend Engineer,Marketing,SummonStorm BR,Junior,1,3247.28,262.83,3510.11,0,0,3220.5707209072607,0
2021-01-01,EMP01693,Employee_1693,LiveOps Analyst,Marketing,SummonStorm BR,Lead,1,5230.95,893.62,6124.57,0,0,5139.853909408503,1
2021-01-01,EMP01694,Employee_1694,LiveOps Analyst,Marketing,SummonStorm BR,Lead,1,2960.72,594.34,3555.06,0,0,3179.3724529285837,1
2021-01-01,EMP01695,Employee_1695,Game Designer,Marketing,SummonStorm BR,Mid,1,4633.8,344.76,4978.56,0,0,5055.519638153753,1
2021-01-01,EMP01696,Employee_1696,Game Designer,Marketing,SummonStorm BR,Lead,1,4002.58,942.96,4945.54,0,0,4167.392141762003,0
2021-01-01,EMP01697,Employee_1697,UX Researcher,LiveOps,SummonStorm BR,Junior,1,3102.33,690.16,3792.49,0,0,3077.066197987606,1
2021-01-01,EMP01698,Employee_1698,UX Researcher,H.R.,SummonStorm BR,Mid,1,3498.32,847.93,4346.25,0,0,3381.132759919881,1
2021-01-01,EMP01699,Employee_1699,Game Designer,LiveOps,SummonStorm BR,Lead,1,2048.26,329.95,2378.21,0,0,2049.711679744609,1
2021-01-01,EMP01700,Employee_1700,Game Designer,LiveOps,SummonStorm BR,Lead,1,4427.18,1065.13,5492.31,0,0,4675.25070260537,1
2021-01-01,EMP01701,Employee_1701,LiveOps Analyst,LiveOps,SummonStorm BR,Mid,1,5292.24,1068.66,6360.9,0,0,5439.393243135375,1
2021-01-01,EMP01702,Employee_1702,Localization Lead,BI & Analytics,SummonStorm BR,Junior,1,2980.9,698.26,3679.16,0,0,3174.961061040336,1
2021-01-01,EMP01703,Employee_1703,UX Researcher,BI & Analytics,SummonStorm BR,Senior,1,4984.39,707.05,5691.4400000000005,0,0,4906.118712780359,1
2021-01-01,EMP01704,Employee_1704,Support Agent,BI & Analytics,SummonStorm BR,Lead,1,4312.6,867.78,5180.38,0,0,4311.8352908036895,1
2021-01-01,EMP01705,Employee_1705,LiveOps Analyst,BI & Analytics,SummonStorm BR,Mid,1,3980.45,397.81,4378.26,0,0,4248.31896812339,1
2021-01-01,EMP01706,Employee_1706,Support Agent,Infrastructure,SummonStorm BR,Junior,1,4172.19,451.64,4623.83,0,0,3974.7363601091565,1
2021-01-01,EMP01707,Employee_1707,Localization Lead,Infrastructure,SummonStorm BR,Mid,1,3419.39,268.4,3687.79,0,0,3579.542553362462,1
2021-01-01,EMP01708,Employee_1708,Support Agent,Infrastructure,SummonStorm BR,Junior,1,4814.87,838.21,5653.08,0,0,4988.008047478404,0
2021-01-01,EMP01709,Employee_1709,Backend Engineer,Infrastructure,SummonStorm BR,Junior,1,2303.12,278.29,2581.41,0,0,2306.5602656531037,1
2021-02-01,EMP01710,Employee_1710,Backend Engineer,R&D,Tapstorm SG,Senior,1,3597.64,896.92,4494.5599999999995,0,0,3712.6148476421754,1
2021-02-01,EMP01711,Employee_1711,Backend Engineer,R&D,Tapstorm SG,Mid,1,4933.21,885.95,5819.16,0,0,5185.871916441229,1
2021-02-01,EMP01712,Employee_1712,Backend Engineer,R&D,Tapstorm SG,Lead,1,4807.59,920.32,5727.91,0,0,4862.966232123965,1
2021-02-01,EMP01713,Employee_1713,UX Researcher,H.R.,Tapstorm SG,Lead,1,1437.9,230.42,1668.3200000000002,0,0,1496.7516579641851,1
2021-02-01,EMP01714,Employee_1714,LiveOps Analyst,R&D,Tapstorm SG,Mid,1,2996.71,431.43,3428.14,0,0,3290.0361224724306,1
2021-02-01,EMP01715,Employee_1715,LiveOps Analyst,R&D,Tapstorm SG,Senior,1,2932.22,550.78,3483.0,0,0,2990.620410605451,1
2021-02-01,EMP01716,Employee_1716,Backend Engineer,R&D,Tapstorm SG,Lead,1,1803.06,95.84,1898.8999999999999,0,0,1788.2493997440038,0
2021-02-01,EMP01717,Employee_1717,Game Designer,Human Resources,Tapstorm SG,Mid,1,3037.77,615.81,3653.58,0,0,2908.107919530488,1
2021-02-01,EMP01718,Employee_1718,LiveOps Analyst,Human Resources,Tapstorm SG,Senior,1,2878.54,305.81,3184.35,0,0,2930.5713613827575,1
2021-02-01,EMP01719,Employee_1719,Backend Engineer,Human Resources,Tapstorm SG,Lead,1,2668.31,501.57,3169.88,0,0,2714.214807288963,1
2021-02-01,EMP01720,Employee_1720,Game Designer,Human Resources,Tapstorm SG,Lead,1,5782.75,1314.7,7097.45,0,0,6043.605570112722,0
2021-02-01,EMP01721,Employee_1721,UX Researcher,Human Resources,Tapstorm SG,Junior,1,4337.49,847.88,5185.37,0,1,4345.829691434232,1
2021-02-01,EMP01722,Employee_1722,Game Designer,Marketing,Tapstorm SG,Lead,1,5674.16,514.46,6188.62,1,0,5987.221855431288,1
2021-02-01,EMP01723,Employee_1723,Support Agent,Marketing,Tapstorm SG,Lead,1,4337.18,408.78,4745.96,0,0,4523.019240458494,1
2021-02-01,EMP01724,Employee_1724,Support Agent,Marketing,Tapstorm SG,Lead,1,3257.1,783.21,4040.31,0,1,3132.9146245844663,1
2021-02-01,EMP01725,Employee_1725,Localization Lead,Marketing,Tapstorm SG,Mid,1,4184.84,227.99,4412.83,0,0,4531.502274518033,1
2021-02-01,EMP01726,Employee_1726,Game Designer,LiveOps,Tapstorm SG,Lead,1,3778.96,422.77,4201.73,0,0,4010.7696961964302,1
2021-02-01,EMP01727,Employee_1727,Game Designer,LiveOps,Tapstorm SG,Mid,1,3247.47,659.9,3907.37,0,0,3203.8478455163786,1
2021-02-01,EMP01728,Employee_1728,Localization Lead,LiveOps,Tapstorm SG,Lead,1,4484.37,477.08,4961.45,0,0,4263.097987785741,1
2021-02-01,EMP01729,Employee_1729,Game Designer,LiveOps,Tapstorm SG,Mid,1,4014.04,915.81,4929.85,0,0,4073.693532882134,0
2021-02-01,EMP01730,Employee_1730,Game Designer,LiveOps,Tapstorm SG,Mid,1,3276.78,442.3,3719.0800000000004,0,0,3313.1372395078465,1
2021-02-01,EMP01731,Employee_1731,Localization Lead,LiveOps,Tapstorm SG,Lead,1,6511.29,970.39,7481.68,0,0,6563.888376105481,1
2021-02-01,EMP01732,Employee_1732,LiveOps Analyst,LiveOps,Tapstorm SG,Junior,1,3899.24,392.75,4291.99,0,0,3918.321143974891,1
2021-02-01,EMP01733,Employee_1733,UX Researcher,BI & Analytics,Tapstorm SG,Junior,1,4445.9,252.69,4698.589999999999,0,0,4718.645252595507,1
2021-02-01,EMP01734,Employee_1734,Backend Engineer,BI & Analytics,Tapstorm SG,Junior,1,4950.42,948.14,5898.56,0,0,5047.909804058085,1
2021-02-01,EMP01735,Employee_1735,Game Designer,BI & Analytics,Tapstorm SG,Senior,1,3175.01,168.72,3343.73,0,0,3149.694689675522,1
2021-02-01,EMP01736,Employee_1736,Backend Engineer,BI & Analytics,Tapstorm SG,Lead,1,1960.99,111.48,2072.47,0,0,2149.208880933999,0
2021-02-01,EMP01737,Employee_1737,Game Designer,BI & Analytics,Tapstorm SG,Lead,1,3717.77,531.7,4249.47,0,0,3955.17329097936,1
2021-02-01,EMP01738,Employee_1738,Backend Engineer,BI & Analytics,Tapstorm SG,Lead,1,3082.9,165.36,3248.26,0,0,3353.025064472001,1
2021-02-01,EMP01739,Employee_1739,Game Designer,BI & Analytics,Tapstorm SG,Junior,1,4543.21,1107.84,5651.05,0,0,4546.796546457046,1
2021-02-01,EMP01740,Employee_1740,Support Agent,Infrastructure,Tapstorm SG,Mid,1,3632.35,496.44,4128.79,0,0,3460.802548872693,1
2021-02-01,EMP01741,Employee_1741,Localization Lead,Infrastructure,Tapstorm SG,Senior,1,4675.59,647.51,5323.1,0,0,4947.14375455643,0
2021-02-01,EMP01742,Employee_1742,UX Researcher,Infrastructure,Tapstorm SG,Junior,1,3702.46,830.34,4532.8,0,0,3645.7376630252443,1
2021-02-01,EMP01743,Employee_1743,Localization Lead,Infrastructure,Tapstorm SG,Mid,1,3381.35,514.37,3895.72,1,0,3620.195976602821,1
2021-02-01,EMP01744,Employee_1744,Localization Lead,R&D,TapForge CN,Mid,1,4004.98,961.99,4966.97,0,0,3867.005914984239,1
2021-02-01,EMP01745,Employee_1745,Support Agent,R&D,TapForge CN,Senior,1,3845.2,920.56,4765.76,0,0,4095.010852212586,1
2021-02-01,EMP01746,Employee_1746,Localization Lead,R&D,TapForge CN,Senior,1,5793.0,522.54,6315.54,0,0,5671.736231716606,1
2021-02-01,EMP01747,Employee_1747,Localization Lead,R&D,TapForge CN,Mid,1,2534.82,585.62,3120.44,0,0,2427.851693153079,1
2021-02-01,EMP01748,Employee_1748,Localization Lead,R&D,TapForge CN,Junior,1,2732.86,607.84,3340.7000000000003,0,0,2849.275325006389,1
2021-02-01,EMP01749,Employee_1749,Game Designer,Human Resources,TapForge CN,Mid,1,2362.09,303.26,2665.3500000000004,0,0,2438.5869256524275,1
2021-02-01,EMP01750,Employee_1750,Game Designer,Human Resources,TapForge CN,Senior,1,2590.6,457.24,3047.84,0,0,2839.6794296040107,1
2021-02-01,EMP01751,Employee_1751,LiveOps Analyst,Human Resources,TapForge CN,Senior,1,4628.51,1109.75,5738.26,0,0,4556.593714983635,1
2021-02-01,EMP01752,Employee_1752,UX Researcher,Human Resources,TapForge CN,Lead,1,4725.63,826.91,5552.54,0,0,5076.537212976864,1
2021-02-01,EMP01753,Employee_1753,Game Designer,Human Resources,TapForge CN,Junior,1,4230.2,1026.64,5256.84,1,0,4566.3496039447955,1
2021-02-01,EMP01754,Employee_1754,Backend Engineer,Human Resources,TapForge CN,Senior,1,3080.58,592.36,3672.94,0,0,3082.0451986667554,1
2021-02-01,EMP01755,Employee_1755,LiveOps Analyst,Human Resources,TapForge CN,Senior,1,3094.67,724.37,3819.04,0,0,3266.680430571888,1
2021-02-01,EMP01756,Employee_1756,Support Agent,Marketing,TapForge CN,Mid,1,5090.91,919.49,6010.4,0,0,5366.551943972013,1
2021-02-01,EMP01757,Employee_1757,Game Designer,Marketing,TapForge CN,Mid,1,4102.21,233.15,4335.36,0,0,4449.864817944744,1
2021-02-01,EMP01758,Employee_1758,LiveOps Analyst,Marketing,TapForge CN,Junior,1,3500.54,874.39,4374.93,0,0,3611.1971728214817,1
2021-02-01,EMP01759,Employee_1759,Localization Lead,Marketing,TapForge CN,Senior,1,4125.68,299.46,4425.14,0,0,4072.126532896568,1
2021-02-01,EMP01760,Employee_1760,UX Researcher,Marketing,TapForge CN,Senior,1,3870.85,615.03,4485.88,0,0,3704.759915411192,1
2021-02-01,EMP01761,Employee_1761,LiveOps Analyst,Marketing,TapForge CN,Lead,1,3016.28,720.31,3736.59,0,0,2907.644973867687,1
2021-02-01,EMP01762,Employee_1762,Game Designer,Marketing,TapForge CN,Lead,1,3898.87,657.11,4555.98,0,1,4096.026488838142,1
2021-02-01,EMP01763,Employee_1763,Support Agent,LiveOps,TapForge CN,Junior,1,3814.22,362.74,4176.96,1,0,3807.2081694830704,0
2021-02-01,EMP01764,Employee_1764,Game Designer,LiveOps,TapForge CN,Senior,1,3259.34,555.4,3814.7400000000002,0,0,3350.675880077998,1
2021-02-01,EMP01765,Employee_1765,Support Agent,LiveOps,TapForge CN,Senior,1,5088.2,1065.69,6153.889999999999,0,0,4932.264000689461,1
2021-02-01,EMP01766,Employee_1766,UX Researcher,LiveOps,TapForge CN,Junior,1,2486.28,387.72,2874.0,0,0,2468.664699920658,1
